date,jurisdiction,state,county,doc_type,title,text,url,year,month,tokens,kw_count,kw_per_1k,has_keyword
2023-06-14,St. Charles County,MO,St. Charles County,agenda,Board Meeting Agenda,Emergency services dispatch modernization project update. Tax increment financing district proposed for downtown revitalization. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Public hearing on zoning variance for the proposed commercial development. School board liaison report on enrollment trends. Tax increment financing district proposed for downtown revitalization.,https://agendawatch.org/docs/mo/st._charles_county/20230614/,2023,2023-06,"['emergency', 'services', 'dispatch', 'modernization', 'project', 'update', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'budget', 'increase', 'infrastructure', 'spending', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'school', 'liaison', 'enrollment', 'trends', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization']",0,0.0,False
2023-06-12,St. Charles County,MO,St. Charles County,agenda,Board Meeting Agenda,Public hearing on zoning variance for the proposed commercial development. Animal control contract renewal discussed and approved. Animal control contract renewal discussed and approved.,https://agendawatch.org/docs/mo/st._charles_county/20230612/,2023,2023-06,"['zoning', 'variance', 'proposed', 'commercial', 'development', 'animal', 'control', 'contract', 'renewal', 'discussed', 'animal', 'control', 'contract', 'renewal', 'discussed']",0,0.0,False
2023-06-06,Jefferson County MO,MO,Jefferson County MO,minutes,Work Session Minutes,Public hearing on zoning variance for the proposed commercial development. Discussion of the county parks and recreation master plan. Planning commission update on development applications received.,https://agendawatch.org/docs/mo/jefferson_county_mo/20230606/,2023,2023-06,"['zoning', 'variance', 'proposed', 'commercial', 'development', 'parks', 'recreation', 'master', 'plan', 'planning', 'update', 'development', 'applications', 'received', 'work']",0,0.0,False
2023-05-30,Jefferson County MO,MO,Jefferson County MO,agenda,Commission Meeting Minutes,Water utility rate increase approved following public comment period. Water utility rate increase approved following public comment period. Animal control contract renewal discussed and approved. Tax increment financing district proposed for downtown revitalization. Discussion of the county parks and recreation master plan. Animal control contract renewal discussed and approved. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/mo/jefferson_county_mo/20230530/,2023,2023-05,"['water', 'utility', 'rate', 'increase', 'period', 'water', 'utility', 'rate', 'increase', 'period', 'animal', 'control', 'contract', 'renewal', 'discussed', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'parks', 'recreation', 'master', 'plan', 'animal', 'control', 'contract', 'renewal', 'discussed', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update']",0,0.0,False
2023-06-03,Jefferson County MO,MO,Jefferson County MO,minutes,Work Session Minutes,The board approved the FY2024 budget with a 3% increase in infrastructure spending. Staff report on road maintenance and bridge inspection schedule. Library millage rate discussion and public comment. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Planning commission update on development applications received. Tax increment financing district proposed for downtown revitalization. School board liaison report on enrollment trends. Staff report on road maintenance and bridge inspection schedule.,https://agendawatch.org/docs/mo/jefferson_county_mo/20230603/,2023,2023-06,"['budget', 'increase', 'infrastructure', 'spending', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'library', 'millage', 'rate', 'budget', 'increase', 'infrastructure', 'spending', 'planning', 'update', 'development', 'applications', 'received', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'school', 'liaison', 'enrollment', 'trends', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'work']",0,0.0,False
2023-06-06,Greene County,MO,Greene County,agenda,Work Session Minutes,School board liaison report on enrollment trends. Planning commission update on development applications received. Public hearing on zoning variance for the proposed commercial development. Staff report on road maintenance and bridge inspection schedule. Animal control contract renewal discussed and approved. Library millage rate discussion and public comment. Staff report on road maintenance and bridge inspection schedule. Water utility rate increase approved following public comment period.,https://agendawatch.org/docs/mo/greene_county/20230606/,2023,2023-06,"['school', 'liaison', 'enrollment', 'trends', 'planning', 'update', 'development', 'applications', 'received', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'animal', 'control', 'contract', 'renewal', 'discussed', 'library', 'millage', 'rate', 'road', 'maintenance', 'bridge', 'inspection', 'schedule', 'water', 'utility', 'rate', 'increase', 'period', 'work']",0,0.0,False
2023-06-10,Boone County,MO,Boone County,agenda,Regular Meeting Minutes,Library millage rate discussion and public comment. School board liaison report on enrollment trends. Discussion of early voting expansion and election accessibility. Commissioner raised the issue of potential election fraud in the last general election. Concerns raised about voter roll maintenance and election security. Discussion on voting machine certification standards for the upcoming election.,https://agendawatch.org/docs/mo/boone_county/20230610/,2023,2023-06,"['library', 'millage', 'rate', 'school', 'liaison', 'enrollment', 'trends', 'early', 'voting', 'expansion', 'election', 'accessibility', 'commissioner', 'raised', 'issue', 'potential', 'election', 'fraud', 'last', 'general', 'election', 'concerns', 'raised', 'voter', 'roll', 'maintenance', 'election', 'security', 'voting', 'machine', 'certification', 'standards', 'upcoming', 'election']",5,147.0588,True
2023-06-01,Boone County,MO,Boone County,minutes,Board Meeting Agenda,Staff report on road maintenance and bridge inspection schedule. Animal control contract renewal discussed and approved. Animal control contract renewal discussed and approved. The board approved the FY2024 budget with a 3% increase in infrastructure spending. Public hearing on zoning variance for the proposed commercial development. Discussion of the county parks and recreation master plan. Discussion of the county parks and recreation master plan. Health department report on vaccination rates and public health initiatives.,https://agendawatch.org/docs/mo/boone_county/20230601/,2023,2023-06,"['road', 'maintenance', 'bridge', 'inspection', 'schedule', 'animal', 'control', 'contract', 'renewal', 'discussed', 'animal', 'control', 'contract', 'renewal', 'discussed', 'budget', 'increase', 'infrastructure', 'spending', 'zoning', 'variance', 'proposed', 'commercial', 'development', 'parks', 'recreation', 'master', 'plan', 'parks', 'recreation', 'master', 'plan', 'health', 'vaccination', 'rates', 'health', 'initiatives']",0,0.0,False
2023-06-19,Boone County,MO,Boone County,agenda,Work Session Minutes,Motion to form an election oversight subcommittee carried unanimously. Library millage rate discussion and public comment. Discussion of early voting expansion and election accessibility. Planning commission update on development applications received. School board liaison report on enrollment trends. Animal control contract renewal discussed and approved.,https://agendawatch.org/docs/mo/boone_county/20230619/,2023,2023-06,"['form', 'election', 'oversight', 'subcommittee', 'library', 'millage', 'rate', 'early', 'voting', 'expansion', 'election', 'accessibility', 'planning', 'update', 'development', 'applications', 'received', 'school', 'liaison', 'enrollment', 'trends', 'animal', 'control', 'contract', 'renewal', 'discussed', 'work']",2,74.0741,True
2023-07-13,Denver County,CO,Denver County,minutes,Board Meeting Agenda,Tax increment financing district proposed for downtown revitalization. Tax increment financing district proposed for downtown revitalization. Planning commission update on development applications received. Planning commission update on development applications received. Emergency services dispatch modernization project update.,https://agendawatch.org/docs/co/denver_county/20230713/,2023,2023-07,"['tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'tax', 'increment', 'financing', 'proposed', 'downtown', 'revitalization', 'planning', 'update', 'development', 'applications', 'received', 'planning', 'update', 'development', 'applications', 'received', 'emergency', 'services', 'dispatch', 'modernization', 'project', 'update']",0,0.0,False
